recent price drops have made the g3 the best bargain in digital cameras currently available .	1
other than that this thing is great ...	1
the high resolution screen is easy to read and has a backlight .	1
when i played back a symphony orchestra you would swear that you were seated dead center in front of the orchestra - it 's that good !	1
the progressive scan option can be turned off easily by a button on the remote control which is one of the simplest and easiest remote controls i have ever seen or used .	1
the zen xtra sounds great with good headphone and well recored mp3s .	1
the standard battery include with the g3 is a camcorder battery that will allow me to take pictures all day without worrying about charging .	1
the g3 has a different type of battery charging system from the smaller canon cameras : the battery needs to be charged while in the camera  but the charging system also enables you to use the camera while plugged in without running down the battery .	1
the sound quality with jazz and pop music is equally superior .	1
bottom line  well made camera  easy to use  very flexible and powerful features to include the ability to use external flash and lense / filters choices .	1
nice palm sized unit  somewhat bigger then the ipod but not an issue if you 're not going to try  jog with it or something .	1
mixed bag i guess but the price was right .	1
the xtra improves upon the zen nx with a larger  now-blue backlit screen  which is infinitely better .	1
but i 've already emailed creative tech support about it  and gotten timely responses - they will fix it for me if necessary .. .	1
it is made of plastic .	0
software definitely sucks  hangs up my notebook about half the time  but i do n't mind buying notmad .	0
very comfortable camera  easy to use  and the best digital photos you 're going to get at this price .	1
it plays alternate video formats ( vcds  svcds  cvds ) very well .	1
this is quite simply the best you can ask for .	1
i hate apex but love amazon  and i tell everyone .	0
overall i like it .	1
very intuitive menus are a big plus on this camera .	1
now i know why - they are pieces of junk .	0
with the automatic settings  i really have n't taken a bad picture yet .	1
it is slightly larger than an ipod  no doubt about it .	0
headphones suck  i would invest in some cool ones since it has the eax feature .	0
this has so many capabilities that you 'll always have room for new technologies as they evolve .	1
the software is somewhat nice to look at  using it is not the easiest .	0
having used it for more than a month  i can say that it consistently produces topnotch photos .	1
i 've attempted to connect this unit to several different tvs  using a multitude of connection methods  and i still can 't get a video signal from the machine .	0
yeah i agree the earbuds are pretty crap  replace them .	0
my only reservations about this product concern the tagging process and the way it interacts with the software .	0
another reason i got it is because you can put wma files on it .	1
simply  the canon g3 is the best digital camera out there today at this price point .	1
have tried calling ( 866-4apexgo )  but can 't get through .	0
they will not respond to my emails ( promised turnaround time is 24 hours ) and the phone line is constantly busy .	0
after two weeks the picture kept freezing .	0
this makes no sense and sort of defeats the purpose of audio bookmarks .. .	0
remote buttons are small and closely spaced  especially with the menu buttons .	0
has 4x optical zoom which is higher than any other in the same price range .	1
this is my first digital camera  and i am very pleased with it .	1
the function lever - the one which switches between capture and view mode feels fragile .	0
in a word  " awesome " is how i would describe this camera .	1
having spent considerable time with professional video gear  i find onscreen displays annoying .	0
the only two things that stop me from giving it 5 stars are the ho-hum software that comes with the system  and the traveling case it comes with .	0
it is some protection for the unit  but for useability  forget it .	0
wo n't play a lot of discs .	0
i am really impressed by this dvd player .	1
- the flywheel you use for most of the navigation was n't in tightly and it was uneven as far as the amount of pressure to make it engage .	0
i hope it 's because it 's new and they are not out yet  but being without a remote is hard .	0
in fact  it caused my system to hang more times than not  so i uninstalled it and stuck with mediasource 100 % .	0
but canon never fails to amaze .	1
i purchased a jukebox  it got fried while being recharged  they asked for $ 20usd just to look at it and said that they would charge me for repaing the damned thing .	0
also  it was only $ 39.99 ( after rebate ) with free shipping and no tax so overall it is a decent player .	1
i read in consumer reports that apex is a reliable brand  but with my experience and reading the other reviews  i think i will be doing a little more homework before considering another apex product .	0
for the price it is a well spent investment !	1
i think  apex is the best dvd player you can get for the price .	1
contrary to what ive read elsewhere  the g3 does sync at 1/250 of a second with third-party flashes  just as it does with the dedicated flashes from canon .	1
- the controls are much inferior to the simple ipod ones .	0
finally  making playlists from the computer can be complicated because the tracks are listed individually  and are organized by cd  which are not listed but are organized in alphabetical order .	0
the dvd player is fine .	1
what this plug-in reveals is the truly stunning quality of the raw g3 hardware .	1
some movies it played yesterday  it wo n't play today .	0
what got me to buy was the reviewer that said it would play dvd-rs fill of files ( e.  mp3s ) .	1
i can 't write enough positive things about this great little camera !	1
i have ice age and it keeps telling me no disc .	0
so easy to set up  had some problems with my archos .	1
i immediately had problems getting the player to recognize two of my favorite dvds .	0
no matter the format .	1
kind of bulky and the wheel is awkward  but i can deal with that .	0
as mentioned in other reviews the headphones are useless and need to be replaced right away !	0
3 ) user replaceable battery	1
well  within 45 days the video output quit working ( both rca  optic ) .	0
i find it pretty easy to use ... and unlike the remote interface for the audigy 2 nx ( on the pc ) .. .	1
at 8 ounces it is pretty light but not as light as the ipod .	1
the one i purchased for a frend as a gift will not read any dvd disc .	0
it did play a dvd-r which was unplayable in my older philips machine .	1
what really made this a mediocre mp3 player for me was the software .	0
2 ) 4mp is about right for the target market of this camera ( semi-serious amateur photographer )	1
i have had this player for 3 months and have been able to see a total of 6 dvd 's  after the frustration and aggrivation of getting the player to do it 's job .	0
works great !	1
so  i 've had it for a month  and the headphone jack went out .	0
the most recent is that it will stop responding to the on/off button .	0
1 . the size is a little bit bigger than the ipod  and it weighs a little bit more .	0
amazon was wonderful about picking it up the next day and paying for the return shipping .	1
the eax settings are somewhat superfluous but not really a negative .	1
manual functionality is excellent  downloading pictures is quick and a breeze  and the quality is astounding .	1
have had problems since the first day	0
3 . the remote capture and fileviewer software bundled for photo capture is mind-blowing .	1
the tiny ( postage-stamp sized ) remote unit is wonderful : not only does it trigger the shutter  it can also be used to zoom and review pictures .	1
i have tried many times to get a hold of apex who does n't seem to answer their emails and telephone number is constantly busy as ( i believe ) the one lonely customer service rep is probably extremely overworked .	0
i have not yet seen any of the usual problems with digital pictures ( purple fringing  etc ) so i am very pleased .	1
the screen is very easy to read and the blue light is bright enough to read at night  but dim enough so it does n't blind you when you stare too long .	1
this thing plays everything i feed it .	1
what makes the focus-lock lag time something i can live with is the extreme depth of field obtainable with these point and shoot digicams at f8 .	1
it wo n't play 80 % of my movies  which are all store boughten .	0
the picture is perfect  although i 'm not watching on an hdtv .	1
it 's great to switch to spot metering and actually see it working on the lcd screen .	1
i just purchased this player and i have to say that i love it .	1
i love the quality of the pictures .	1
you could take a picture of a stone glinting in the sun and still avoid the shining glaze and get the contours right .	1
the second lasted about two weeks before the video went out !	0
i 've only had it a week  but so far  everything about this camera is making me happy .	1
great colors  pictures and white balance .	1
it had a heavier and more sturdy casing .	0
also  the carrying case that came with mine covers up the display  so even though the side controls are reachable  i have to open it up to see the display .	0
and the body / construction in general has quite a bit of plastic  a disappointment after the stainless steel heft of the s330 .	0
i 've had no problems at all so far and i 'm very happy .	1
its far heavier and much larger which might not seem to matter except if you use it while running or keep it in your pocket .	0
i can highly recommend this product because of its ease of use ( hardware and software )  playback quality and value for the price .	1
3 . mediasource is an application with serious user interface flaws .	0
compared to musicmatch  the software has a better filing system and easier to use .	1
the cons are n't really a big deal to me ... except one con that does annoy me is the way it stores files ... no folder structure ... and it 's based on the title of the songs ... many of my songs where seperated into folders ( on the pc ) ... and a few had same titles ... so i had to change the titles to make sure that i did n't have any that might be the same as another .	0
if you hold down the scroll wheel too long ( which is common if you have a lot of songs to sort through )  it will get " stuck " rapidly going through the songs and wo n't stop until several seconds after you let your finger off of it .	0
now that i have all my music on it there has n't been any more problems .	1
the sound is excellent  but a tip : get a real pair of headphones .	0
all-in-all  i believe this is arguably the best non-slr digital camera on the market .	1
d ) software is another great misfortune -- hard to operate  crashes frequently  screwed my music library up  doesnt work with mp4s  the list goes on and on	0
it also has unproven battery life .	0
bought the 30gb xtra a couple of weeks ago  and so far it has been excellent .	1
it 's slightly lighter than the g2 and packed with even more features .	1
i have owned this camera for a short time and would n't give it up for anything .	1
the only minor nits i have with the camera are it is fairly boxy looking  it needs a wrist strap instead of a neck strap  and it is a bit slow between shots .	0
3 ) with mediasource being so easy  i found no use for the bundled nomad explorer software .	0
2 . despite most reviewers giving kudos to the zen for music quality  i experienced a flaw using eax .	0
it would just spin up and stop  and display " no disc " .	0
this thing seriously is a good player though .	1
however  it has failed to deliver on quality .	0
4 ) the viewfinder is borderuer lcd scoying .	0
this is a great camera for you !	1
1 ) frame freezes and the family yells  " dad ! somethings wrong with the dvd player ! come quick ! "	0
i loved it until it broke  but less than a month is not an acceptible period of time for something to work .	0
but if you 've used a slr 35mm camera  the controls are very intuitive !	1
i tried to contact apex to return it ( i missed the amazon return period ) and it took 3 months to get through to their customer service dept .	0
i fully expect it to go bad again in the same or some other way in the next 6 months because  as other reviewers have pointed out  the construction is pretty flimsy .	0
i recently purchased the canon powershot g3 and am extremely satisfied with the purchase .	1
software downloads on the site crashed my pc .	0
weaknesses are minor : the feel and layout of the remote control are only so-so  it does n't show the complete filenames of mp3s with really long names  you must cycle through every zoom setting ( 2x  3x  4x  1/2x  etc. ) before getting back to normal size [ sorry if i 'm just ignorant of a way to get back to 1x quickly ] .	0
i am annoyed that the player 's not automatically recognized as a hard drive .	0
the software sucks .	0
four megapixels is great .	1
if you do n't have tags  it 'll lump all of your tracks into the same directory and they cannot be searched via artist or album as the zen does not recognize folders .	0
the nomad is not ugly  it is not that big  it comfortably fits in my pocket  or heavy  and the controls are not hard to get used to .	1
for some this might be a problem  but for the price of a 30 gig ipod  you can get a 60gb nomad  the ipod simply pales in comparison .	1
the front door is miss aligned on my unit and you have to manually life it up just so slightly for the door to close  a very annoying thing after ahwile .	0
my one issue with the mediasource software is that  despite pulling id3 tag data from the cdds service  the ripping process fails to populate the " year " field .	0
2 ) music organization is based on id3 ( by genre  artist  album  etc. ) and this can be a problem for older downloaded music files with missing or incorrect id3 information .	0
i am very pleased with it so far .	1
2 ) the body construction - buttons  casing  etc  are too plastic .	0
unlike my 3 other mp3 players  this thing will only work properly if you have id3 tags on all of your tracks .	0
the only thing i do n't like about this is the cover does suck .	0
sure  it 's a little bigger than the ipod  but not by much .	0
because of this  i am disappointed and would not recommend this product .	0
their customer ( www.apexdigitalinc.com ) service is very poor .	0
my case doesnt close ... maybe mine was just faulty  but the case isnt that great .	0
what the g3 raw image software gives you is a fantasy world designed to please the uncritical .	0
i think this is it 's biggest flaw .	0
the moveable lcd screen is great .	1
i 've tried playing all of these discs and they all play great .	1
after using it for just a month  i could not play any dvd .	0
i have over 2000 files in my playlist at the moment and the random does a nice job mixing it up .	1
door broke after a month .	0
you have to press the buttons hard and frequently i end up pressing enter when i meant to scroll .	0
this player is not worth any price and i recommend that you do n't purchase it .	0
the front cover ( which you remove to take out the battery ) feels flimsy but when snapped on  the device still feels pretty solid .	0
the camera was a marvel .	1
although canon 's batteries are proprietary  they last a really long time  recharge fairly quickly in the camera  plus if you want ' more power '  you can even find a knockoff charger and spare batteries right here on amazon .	1
the g3 looks like a work of art !	1
another nice thing is that the unit has both optical and coax digital audio outputs  though the latter was not mentioned in the literature i 'd scanned before buying .	1
it worked from 12-26 to 1-9 at which time the picture failed completely ( see other negative reviews-my unit was n't the only one this happened to . )	0
ripping your songs and creating playlists could n't be any easier .	1
first  the player did not allow me to access the menus of dvds .	0
and so far have not had any problems with dvds not being able to play .	1
but when we went to use it again  there was sound but no picture .	0
my only complaint would be that you need id3 tags  that takes a while to do if your mp3 files do n't have them .	0
i was worried that 4 megapixel photos would download more slowly  but there 's no difference in working with the files .	1
the image quality is excellent .	1
it 's very sleek looking with a very good front panel button layout  and it has a great feature set .	1
set up was easy and we enjoyed it for just over a week .	1
4 . the shape of this device is a little squarer  without losing the weight which means better balance and less shaking while clicking .	1
rather heavy for point and shoot but a great camera for semi pros .	1
but the major problem i had was with the software .	0
( on here of course ) also  a couple dvd 's would n't play and they were new ones !	0
even after reading some of the instructions  it 's still hard to figure out .	0
audio is excellent .	1
the 30gb zen xtra rocks my socks  spills my beer  but does n't wash my car .	1
silverish color really adds a special touch .	1
it 's a very intuitive program .	1
granted  i have only used this dvd player for about 2 hours setting it up for my mom for christmas  but that was long enough for me to find problems with this dvd player .	0
there are really easy directions for setup and fiddling around with the picture  zoom etc .	1
price  along with the replaceable battery ( which i understand apple charges a small fortune to replace - as well as the hassle of returning it ) were the two main factors on why i picked the nomad .	1
the nomad jukebox zen xtra is a very good mp3 player but the software is it gets hurt .	0
best electronic i 've bought since i was born .	1
canon have packed a lot in here and the options and controls are easy to use and logically laid out .	1
i bought this apex 2600 dvd player for myself at christmas because it got good reviews as a good value for the money on a variety of different sites .	1
it looks really sleek and stylish  and does everything it claims .	1
the included leather pouch is a big plus : it actually protects the unit well  something a lot of ' carrying cases ' fail to do with other audio devices .	1
the only complaint i have is that when you push in the scroll wheel to select  you have to push straight in or it sticks .	0
i love the storage in this thing .	1
2 ) scroll button / switch	0
both are very easy to learn  use  and intuitive enough for even a novice .	1
the picture is clear  bright and sharp and the sound is good .	1
newbies will find the full auto setting will give them perfect pictures right out of the box .	1
but at least youre starting with the most photorealistic images ive ever seen from a camera .	1
overall  the g3 delivers what must be considered the best image quality of any current > 4 megapixel digicams  from a detail  tonal balance and color response point of view .	1
it seems to me that after the focus and metering are complete there is quite a lag before the shutter ?	0
the manual mode is easy to use with fast access for the selection of shutter speed and aperture without having to fumble through menu options .	1
1. creative mediasource software is ok to rip  catalog  burn music if you are starting from scratch  but i used musicmatch to rip my cds before i bought the zen ( 278 cds  3400 tracks  12.5 gb of music all ripped at 128bps ) and guess what ?	0
size - bigger than the ipod	0
but if you want a great deal and a great mp3 player  get the nomad .	1
its fast-forward and rewind work much more smoothly and consistently than those of other models i 've had .	1
simple to use and hook up .	1
remote : you can stand it on end ( harder to lose )  and it 's far better designed than the 1100s .	1
the macro works great for medical photographs and the auto mode is terrific for point and shoot .	1
however  it does not play windows media and i can not get it to play any of my divx rips .	0
after i had it a couple weeks  it got into a state where it could never find the device  no matter how often i rebooted my pc  reset the device  reloaded drivers  etc  etc. creative 's online support was no help at all .	0
but at the same time  it takes wonderful pictures very easily in " auto " mode  so that even an average joe like me can use it !	1
* lens visible in optical viewfinder .	0
4 megapixels is enough for anybody and the photo quality is awesome .	1
the screen is large and bright and has all the info i need where i need it .	1
relative to what i can easily achieve with external flash on my nikon slr  the internal flash on the g3 produces harsh  flat images with ugly hot spots .	0
battery life  the drawback to most digital cameras  to quote k. reeves .	1
navigation could be better  but there is n't really anything the zen xtra can 't do once you 've gotten comfortable with it .	0
this is ridiculous .	0
my two main requirements were longer battery life and lower price : i found both .	1
good looks	1
the sound is excellent  but a tip : get a real pair of headphones .	1
i try navigating using the player 's built in menu  and it still would n't work !	0
am i ever glad that i decided on this camera !	1
it plays everything  even vcd 's .	1
i really have no complaints over this unit .	1
what disappointed me is the fact that it does not seem to read certain dvds .	0
2 ) the remote works  but then it does not work  and you are left standing there thinking you are doing something wrong .	0
2 . the scroll button is n't the best  as it sometimes can be hard to select .	0
i 'm glad canon decided to keep the 4mp resolution and improved upon it with new technology 	1
the entire unit was poorly crafted .	0
while light  it will not easily go in small handbags or pockets .	0
not only is it functional and runs super smooth  fast  but it is also eye candy .	1
1 ) fragile ( i broke the 1st one within 10 days )	0
it 's low profile  space saving design looks nice .	1
i just bought one and returned it as defective for good reason .	0
the eax mode that keeps the volume at the same level for any song will come in handy when i take my holiday plane rides .	1
so now it still plays everything  you just can 't see it !	0
seems to read most dvds fine  and reads quietly ( i had a pioneer player that had fairly loud disc spin noise ) .	1
you feel like you are holding something of substance  not some cheap plastic toy .	1
basic usage is easy  but the remote has a lot of buttons that i have n't used .	1
i 've tried leaving questions on their site never to have them answered .	0
this is wonderful to have for your first dvd player .	1
one still works fine  the other quit after one day .	0
with canon  you get pictures that appear to be photos  not still camcorder shots .	1
very bad quality .	0
this camera has canon 's great colorimetry  plus what you see in the lcd is what you get .	1
the sound quality is also nice ... after i hooked up my sony headphones instead of those factory earbuds it comes with .	1
when it came down to it  the price on this player is hard to beat .	1
they claim to respond in a 24 hour period yet it 's been 2 weeks without a reply .	0
for the most part this is a good dvd player .	1
while i would like to give it 3.5 stars instead of 4  i gave it a 4 because it has run well for me during the time i have owned it .	1
the blue-screen display in the zennx xtra model is an improvement  but the toggle switch is still tricky .	0
it has a few inconveniences : one is that the songs do not automatically play one after another like on a cd .	0
a good player at a great price with terrible software that makes ripping and transferring way more difficult than it should be .	0
the main problem with the nomad jukebox zen xtra 30 gb is the software .	0
ripping  transferring tunes is basic  and pretty fast ( even on a 1.1 usb ) .	1
the player usually plays dvd 's  but has occasional problems such as : 1 ) not recognizing a dvd 2 ) stopping a particular point in a movie every time we played it 3 ) not being able to access certain special features on a rental dvd .	0
i can only hear the sound but no picture !	0
3 ) the case hides the display - you have to open it to see what you are doing .	0
first  the cons ... a tad bulky ... not the most asthetic looking player ... and does n't support a folder stucture .	0
on the subject of headphones  this thing seems like a normal mp3 player when you use the headphones they give you in the box  but invest 30 dollars in a nice pair and the sound quality goes up through the roof !	0
i found using mediasource to load your songs to the nomad jukebox to be much easier and faster than using windows explorer .	1
one bad thing is that it comes with a pitiful 32mb compactflash card  and for most purposes  it is not enough .	0
the g3 has most if not all of the features that you would want from a semi-pro / pro slr with a good range of manual options for those who know something about photography .	1
the strap is horrible and gets in the way of parts of the camera you need access to .	0
on the subject of headphones  this thing seems like a normal mp3 player when you use the headphones they give you in the box  but invest 30 dollars in a nice pair and the sound quality goes up through the roof !	1
* main dial is not backlit .	0
the scroll button is sort of annoying to push - a nice button would be nicer but eh  not a big deal .	0
the player does seem to play dvds adequately enough .	1
c ) the scroll bar is a travesty -- enough said	0
1 ) slr like programming and exposure control gives you latitude to be creative  yet its progam and auto exposure settings provide excellent photos if you do n't want to bother with the settings .	1
the best 4 megapixel/4x optical zoom camera available and fairly easy to use .	1
it is a fantastic camera and well worth the price .	1
new cds almost always began skipping after a few plays .	0
the first one we installed did n't work  and our kids were devastated to say the least .	0
one also exhibited extremely slow speed when going to the menu .	0
my gut tells me the nomad will in the long run be  at best  a 40gb portable hard drive  albeit one on which i can 't create folders  or  at worst  a very expensive lesson in companies never to buy products from again ( i have their audigy sound card and find it in many ways equally frustrating ) .	0
in other words  the zen is not a convenient data storage device  only buy the capacity you need for your music collection ( see point 1. for some sizing information ) .	0
good quality video .	1
the controls are on the side instead of on the front  which i like  because that 's where my thumb is when i hold the thing !	1
seemed like a good deal  but this pos frequently cannot recognize dvds and music cds -- takes a long time loading and then concludes  " no disc " .	0
no way to contact their customer service .	0
the scroll bar problems make the task of creating playlists more frustrating .	0
the black fly wheel feels pretty cheap  is uncomfortable to use .	0
for example  i tried playing my new " pirates of the carribean " extra features dvd  but this dvd player can not read it .	0
i have not even used my new dvd player and already i am disapointed !	0
being a creative product the playback quality is unbeatable .	1
i still have over 19gb left  and already have over 200 cd 's on it .	1
the camera has a wonderful set of features .	1
also  the instruction manual is very bad .	0
deficiencies with zennx are easily overcome with 3rd-party earphones ( $ 20 + ) and software ( $ 25 ).	0
on several different occasions it has displayed " no disc " with a disc inside .	0
same story as everybody else when trying to get service from apex - nothing .	0
im a more happier person after discovering the i/p button !	1
those used to 35mm cameras will find the g3 very comfortable and friendly to use .	1
canon 's optics are better and i believe their processing algorithms are also better .	1
the build quality feels solid  it does n't shake or whine while playing discs  and the picture and sound is top notch ( both dts and dd5.1 sound good ) .	1
excellent picture quality - on par with my pioneer  panasonic  and jvc players .	1
took hundreds of pictures and they were great .	1
transfering is easy  the software makes everythig pretty easy .	1
one of the dvd 's i received as a christmas present kept freezing .	0
this is the third apex product i 've bought and they continue to impress for the price .	1
got way too many blurry pictures .	0
i 've been using the g3 for about six weeks and it has proven itself to be all that it 's advertised .	1
the remote is flimsy-feeling and awkward to use .	0
finally  amazon 's free shipping is really getting good  it took only 3 working days for the player to reach me !	1
this is by far the finest camera in its price and category i have ever used .	1
5 ) this apex model 2600 will not work with my universal remote control .	0
the menus are very easy to navigate .	1
i 've had no problems with the software .	1
i only wanted something to play dvds on but this machine has all these other features that i probably will never use but it 's nice to know that there 're there .	1
retraction : said mine had silver plate : it does have display .	1
as a portable player  it should feel a bit more durable .	0
- great value 40gb vs 10 gb ipod for the price	1
-- > will not automatically transfer songs with identical titles ( if you have live albums or greatest hits albums  this will cause you inordinate frustration ).	0
it is a little cumbersome to scroll through so many levels to get to the selection you want .	0
navigation is a bit tricky and takes getting used to but the included pdf instructions cover the operation pretty well .	0
it only read the dvds 10 % of the time  otherwise i would get a no disc screen .	0
the software comes with plenty of defaults genres .	1
proven canon built quality and lens .	1
it took several days of attempts before things finally " worked " again and i have n't a clue why .	0
i just received my 40gb zen xtra yesterday and i 'm extremely pleased with it .	1
this thing is great  i like to use it to pick up tough stains on my countertop and also to listen to my old 8-track records .	1
creative labs customer support website is useless .	0
i have n't had time to really push this player to the limit  but audio aspects on the nomad are satisfactory  as should be expected from creative labs .	1
i 've had the player for about 2 years now and it still performs nicely with the exception of an occasional wwhhhrrr sound from the motor .	0
apex 's website is down and they wo n't answer their phone .	0
everything else about the camera is great .	1
rather heavy for point and shoot but a great camera for semi pros .	0
the software  which comes with player is not good at all .	0
a little weighty ( 9 ounces ... no biggie )  but otherwise fine .	0
but  dollar for dollar  this dvd player is probably the best out there .	1
the zen xtra will transfer the files to the player  but not the folder name .	0
i will never use all the " whistles and bells " this machine is capable of .	1
because it can help a so-so photographer take spectacular photos !	1
the pc-side software can be goofy and takes a little getting used to but it 's not as bad as some reviewers have indicated .	0
to my amazement  even that process was error-prone .	0
still  i was willing to overlook those things as this unit looks sleek and has a myriad of features !	1
the headphones are n't the best  but you can really expect much out of the small headphones you insert in the ear cavity .	0
its far more difficult to select songs and has no easy to use on the fly playlist creation such as the new ipod not to mention it does n't sinc with contact lists  phone numbers  address books  ect. like the ipod ( which eliminated my need for any kind of palm device ) .	0
when i tried to install the second dvd player in my brothers house  that one didn " t work either !	0
i try navigating to a chapter past 34 via the menu and it would n't do it !	0
this player seems to work fine with everything else .	1
canon 's g3 does it consistently .	0
only used for 3 month before it 's down !	0
just easily drag and drop files into the nomad explorer and from there you easily alter id tags and sort your music according to your liking  by artist  song title  genre  etc.	1
we tried it out christmas night and it worked great .	1
1 ) price / gb of storage	1
always carried it in a case in by briefcase but one day the hard drive just zapped .	0
up  down  left  and right would have given me better control .	0
getting the program to install properly has been a living hell experience .	0
the canon g3 is perhaps the best 4mp camera out there .	1
i needed three batteries to keep myself going with the s330  but the battery in the g3 is a real powerhouse :	1
- included creative software is pretty poor .	0
it looks great - and is loaded with features .	1
longer battery life  greater accessibility to online music services  and pc compatibility are the sensibilities .	1
it 's kinda heavy  kinda like having a walkman .	0
depressing the scroll button ( for selecting ) is not always responsive .	0
ability to play most discs - i tried dvd  vcd  dvd-r  audio cd and it played all	1
night mode is clear as day .	1
the explorer program did shut down a couple times while i was renaming titles and changing genres but i did n't have to reboot the computer or anything  just open up explorer again .	0
the zoom lens unit feels fragile and it is worth buying a good camera bag if you are going put to carry it round a lot .	0
the menus are easy to navigate and the buttons are easy to use .	1
finally you will read a post somewhere that all codes are useless for the apex 2600 .	0
just received this camera two days ago and already love the features it has .	1
had there been strange noises  or obvious defects  i would have accepted a replacement  but this is clearly from a defective and inferior operating system and i for one do not intend on waiting for patches .	0
in the hands of someone who does n't  it will yield good results on idiot program / auto mode .	1
i know the saying is " you get what you pay for " but at this stage of game dvd players must have better quality than this - there is no excuse .	0
- this did not feel like quality construction and i was n't sure how long it would last .	0
a ) the picture quality ( color and sharpness of focusing ) are so great  it completely eliminated my doubt about digital imaging --- how could one eat rice one grain at a time : - ) )	1
overall i like the unit .	1
purchased the ad-2600 about a month ago and have had numerous problems with it .	0
not perfect ( yes  the viewfinder can get obstructed in instances.but the lcd works well enough in those instances )  not the cheapest 4.0 mp  but the best 4.0 mp .	1
the unit itself did lock up a few times and i had to hit the reset button but that was a fairly painless process as well .	0
not perfect ( yes  the viewfinder can get obstructed in instances.but the lcd works well enough in those instances )  not the cheapest 4.0 mp  but the best 4.0 mp .	0
the construction of the player is the cheesiest i have ever seen -- the front panel refused to clip in correctly  leaving a noticeable gap between the panel and base of the player .	0
bookmarks for example  are an excellent feature ... but not on this player .. .	0
the larger lens of the g3 gives better picture quality in low light  and the 4-times optical zooms gets you just that much closer .	1
all other buttons are pretty sensitive to touch and work well .	1
that 's a rare and valuable feature .	1
the software is great .	1
the top did not fit well into the unit . ( felt defective )	0
the battery is replaceable ( a real plus ) and there is a leather case ( another real plus ) .	1
well  this apex dvd player turned out great !	1
my only significant complaint is sound quality .	0
i bought it for my trip to beunos aires  and also used it at the iguazu falls  and could not have asked for more perfect performance !	1
zennx 's replaceable battery was the deciding factor in my purchase of zennx over ipod .	1
the dvd door would scratch the top of the disc every time it closed .	0
we have had this product for over a month and yesterday it stopped working .	0
to address two previous somewhat negative reviews : ( 1 ) yes  the lens barrel does obstruct part of the lower left corner in the lens viewfinder  however  the lcd viewfinder is rather stunning and i find myself rarely using the lens viewfinder .	0
i checked out the amazon reviews and i 'm pleased to say mine worked  works  fine right out of the box .	1
whether you are a novice or an expert  its ease of use and functionality goes together .	1
i bought my canon g3 about a month ago and i have to say i am very satisfied .	1
it played only one out of three dvd 's without problems  the other two being afflicted by a number of glitches .	0
i gave the zen 5 stars because it 's excellent for the class that it is in and it 's not really appropriate to rate it based on players in a different class .	1
the only two minor issues i have with the camera are the lens cap ( it is not very snug and can come off too easily ) and the lens itself ( it partially obstructs the view through the viewfinder but not views through the lcd ) .	0
it would have been much nicer if it had a window so you could see the screen  and if the button did n't cover up the ac jack .	0
it seems to be a little slow when identifying a new disc that 's inserted - maybe 10 seconds of wait .	0
mine was 2 weeks old and i chucked it in the trash  where it belongs .	0
the interface used could be better designed .	0
the navigation is nice enough  but scrolling and searching through thousands of tracks  hundreds of albums or artists  or even dozens of genres is not conducive to save driving .	0
the extended zoom range and faster lense put it at the top of it 's class .	1
* protective case completely useless as is since it obscures display window .	0
the little jog dial seems weak and quirky and i hope i do n't figure out a way to break it .	0
with a quick spin of the dial you can select shutter priority ( for high speed subjects )  aperture priority ( for focal length ) or full program mode where the camera selects both for ideal photo quality .	1
in any case  navigation by artist / album is ok however i miss an ability to navigate by folders .	0
3 ) folders cannot be created for the audio files .	0
i love my new nomad  its great !	1
i purchased the nomad jukebox zen xtra 40gb and it is fantastic !	1
the camera 's a work of art / science -- that 's understood .	1
sure it had all the features  but when i tried to shoot a girl 's basketball game it just wan't up to the task .	0
i love having the option to manually control the f-stop  shutter speed and even focus .	1
i had to return the remote on this product because it appeared to be defective .	0
otherwise  this player is awesome !	1
one little minor flaw with this camera is that the lens is visible in the viewfinder  but does not detract from the image at all .	0
for the money apex machines have good features .	1
the unit seems to play all formats that i have put in it ( jpeg  kodak pic 's and dvd-r ) i have read other reviews and some good and soom not so good  but my feeling at this time is " two thumbs up " !	1
even with these shortcomings  i still think it is the best digital camera available under $ 1200 .	1
and the case  how did this ever make it out of quality control .	0
i did not managed to make creative nomad explorer to work .	0
the machine is very light and slim and fits nicely into my tv stand .	1
so far i have no complaints and i recommend this to anyone who wants quality over appearance  also anyone who wants a harddrive based mp3 player and wants to pay next to nothing .	1
otherwise  it is difficult to figure out and awkward .	0
this is my first digital camera and i could n't be happier .	1
and man ... i had to work to put my chinese songs on the player ... because i had the actual chinese names of the songs as the title ..	0
it is a very amazing product .	1
i looked into buying an inexpensive dvd player that had more than the standard set of features and this item seemed to be the best in that category .	1
it is a bit cumbersome  and i can 't get to the songs i want as quickly .	0
p.s the remote control does seem to get confused at times and doesnt respond but it may be just operator error ?	0
i 've tried the belkin fm transmitter unit with it  it worked well when i set it on top of a portable radio  but was awful trying to use in the car which is somewhat of a disappointment .	0
another good thing is that this camera seems to introduce much less noise in dark places than others i 've seen .	1
it surpasses my greatest expectations in a 4mp camera ..	1
great quality picture and features .	1
-- > you 'll be changing track information a lot because the cd database information utilized by the software is mediocre at best .	0
( i knew this before hand  and it is not that bad ) there is no tiff format .	0
difficult navigation - i wo n't necessarily say " difficult  " but i do n't enjoy the scrollwheel to navigate .	0
minor complaints : 1 ) even though the music is sorted via id3 tag on the player  the option to search for music contained in a folder is unavailable .	0
